filename,label,cell_a,cell_b,cell_c,angle_alpha,angle_beta,angle_gamma,cell_volume,cell_a_over_b,cell_a_over_c,cell_b_over_c,cell_abc_mean,cell_abc_std,cell_abc_cv,cell_abc_max,cell_abc_min,cell_abc_range,cell_abc_geo_mean,cell_ab_equal,cell_ac_equal,cell_bc_equal,cell_abc_equal,soft_eq_ab,soft_eq_ac,soft_eq_bc,soft_eq_abc,cos_alpha,cos_beta,cos_gamma,angle_dev90_alpha,angle_dev90_beta,angle_dev90_gamma,angle_dev90_sum,angle_dev90_max,angle_dev120_gamma,angle_all_90,angle_alpha_beta_eq,angle_mean,angle_std,score_cubic,score_hexagonal,score_tetragonal,score_orthorhombic,score_monoclinic,log_cell_volume,cbrt_cell_volume,parent_sg_number,parent_crystal_system,parent_sg_normalized,parent_sg_centrosymmetric,parent_pg_order,parent_sg_log,cs_is_1,cs_is_2,cs_is_3,cs_is_4,cs_is_5,cs_is_6,cs_is_7,cs_low_sym,cs_mid_sym,cs_high_sym,cs_has_hex,cs_is_cubic,cs_x_soft_eq_ab,cs_x_soft_eq_abc,cs_x_angle_dev90,cs_x_score_cubic,cs_x_score_hex,cs_x_pg_order,num_atoms,num_unique_elements,atoms_per_element,composition_complexity,occupancy_mean,occupancy_min,occupancy_std,has_partial_occ,frac_partial_sites,total_mass,n_magnetic_elements,n_rare_earth_elements,n_transition_metal_elements,frac_magnetic_elements,frac_rare_earth_elements,frac_transition_metal,atomic_number_mean,atomic_number_max,atomic_number_min,atomic_number_range,atomic_weight_mean,atomic_weight_std,atomic_weight_max,atomic_weight_min,atomic_weight_range,en_pauling_mean,en_pauling_std,en_pauling_max,en_pauling_min,en_pauling_range,atomic_radius_mean,atomic_radius_std,atomic_radius_max,atomic_radius_min,atomic_radius_range,electron_affinity_mean,electron_affinity_std,electron_affinity_max,electron_affinity_min,electron_affinity_range,vdw_radius_mean,vdw_radius_std,vdw_radius_max,vdw_radius_min,vdw_radius_range,dipole_polarizability_mean,dipole_polarizability_std,dipole_polarizability_max,dipole_polarizability_min,dipole_polarizability_range,ionization_e1_mean,ionization_e1_std,ionization_e1_max,ionization_e1_min,ionization_e1_range,group_id_mean,group_id_std,group_id_max,group_id_min,group_id_range,period_mean,period_std,period_max,period_min,period_range,density,log_density,density_per_atom,volume_per_atom,volume_per_element,mass_per_atom,has_magnetic_elem,has_rare_earth,has_tm_and_re,transition_temp_numeric,transition_temp_type,log_transition_temp,sqrt_transition_temp,transition_temp_sq,transition_temp_normed,temp_lt_50K,temp_50_150K,temp_150_300K,temp_300_600K,temp_gt_600K,temp_x_cs,temp_x_pg_order,temp_x_n_mag,temp_x_frac_mag,temp_x_density,temp_x_atomic_wt,temp_x_en,temp_x_nat,temp_x_score_cub,temp_x_score_hex,temp_x_score_tet,temp_x_volume,temp_x_vol_pa,n_mag_x_cs,n_mag_x_score_cub,n_mag_x_score_hex,n_mag_x_pg_order,n_mag_per_volume,density_x_cs,density_x_pg_order,n_3d_tm,n_4d5d_tm,n_4f_re,n_5f_act,has_3d,has_4d5d,has_4f,has_5f,has_3d_and_4f,has_3d_and_4d5d,n_mag_types,weighted_mag_count,soc_proxy_sum,soc_proxy_max,soc_proxy_mean,has_strong_soc,soc_x_n_mag,max_period,mean_period,n_heavy_mag,has_heavy_mag,sg_in_frustrated,sg_in_hexagonal,sg_in_trigonal,sg_in_cubic_hi,sg_bin,frustration_index,frustration_composite,c_over_a,b_over_a,cubic_deviation,cell_elongation,hex_ca_ideal_dev,angle_dev_90,max_angle_dev,is_right_angle,vol_per_atom,atom_density,frustrated_x_soc,frustrated_x_4f,fi_x_soc,fi_x_heavy,multi_type_x_fi
0.525_NaCeO2.mcif,1k,4.7786,4.7786,11.04277,90.0,90.0,90.0,252.1618512781492,0.9999999997907336,0.4327356269819315,0.4327356269819315,6.866656666666667,2.952958057003557,0.4300430616996307,11.04277,4.7786,6.264170000000001,6.317711571316018,1.0,0.0,0.0,0.0,1.0,0.6040690534635074,0.6040690534635074,0.3648994213522977,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.3648994209873983,0.0322580645150884,0.999999999,0.999999999,0.999999999,5.530071148323042,6.317711571316018,141.0,4,0.6130434782608696,1,16,4.948759890378168,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.459597685409191,0.0,1.4595976839495932,0.1290322580603538,64,3,3,1.0,1.0,0.9973333333333332,0.992,0.0037712361663282,0,0.0,179.10476928,1,1,0,0.3333333333333333,0.3333333333333333,0.0,25.666666666666668,58.0,8.0,50.0,59.70158976,56.93315228972081,140.116,15.999,124.11700000000002,1.83,1.1410813584782928,3.44,0.93,2.51,141.66666666666666,57.78311941119905,185.0,60.0,125.0,0.8863465,0.4085524067450425,1.4611135,0.547926,0.9131875,207.0,39.370039370059054,242.0,152.0,90.0,124.33333333333331,85.9225361719626,205.0,5.3,199.7,8.098577319999999,3.906266765074325,13.618055,5.13907696,8.478978040000001,8.5,7.5,16.0,1.0,15.0,3.6666666666666665,1.699673171197595,6.0,2.0,4.0,0.7102770239517198,-0.3421002104651965,0.2367590079839066,84.05395042604974,84.05395042604974,59.70158976,1,1,1,3.18,0.0,1.430311246536665,1.783255450012701,10.1124,0.00318,1.0,0.0,0.0,0.0,0.0,12.72,50.88,3.18,1.06,2.258680936166469,189.8510554368,5.819400000000001,9.54,1.1603801587399267,0.1025806451579812,3.17999999682,801.8746870645145,267.29156235483816,4,0.3648994209873983,0.0322580645150884,16,0.003965706925656,2.841108095806879,11.364432383227516,0,0,1,0,0,0,1,0,0,0,1,5.0,5,5,5.0,1,5,6,6.0,1,1,0,0,0,0,2,1,2,2.310879755093358,0.9999999997907336,0.43004306169963075,2.310879755093358,0.677879755093358,0.0,0.0,1,84.05395042604972,0.011897120776968065,0,0,5,1,1
0.526_Mn4Ta2O9.mcif,1k,5.31,5.31,14.29,90.0,90.0,120.0,348.9409207044672,0.999999999811676,0.3715885234169637,0.3715885234169637,8.303333333333333,4.233212596703464,0.5098208666632249,14.29,5.31,8.98,7.385962363891762,1.0,0.0,0.0,0.0,1.0,0.5418367347172531,0.5418367347172531,0.2935870470890549,6.123233995736766e-17,6.123233995736766e-17,-0.4999999999999998,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,100.0,14.142135623730953,0.009470549905793,0.999999999,0.0322580645150884,0.0322580645150884,0.999999999,5.854902626223581,7.040183313928153,165.0,5,0.717391304347826,1,12,5.10594547390058,0,0,0,0,1,0,0,0,0,1,1,0,5.0,1.4679352354452746,150.0,0.0473527495289652,4.999999995,60,5,3,1.6666666666666667,0.6,1.0,1.0,0.0,0,0.0,322.821968,2,0,3,0.4,0.0,0.6,27.8,73.0,8.0,65.0,64.5643936,60.74149163612574,180.94788,15.999,164.94888,2.296,0.9342505017392284,3.44,1.5,1.94,109.0,40.049968789001575,145.0,60.0,85.0,1.081409,0.5369832535940948,1.4611135,0.322,1.1391135,187.2,29.403401163810965,222.00000000000003,152.0,70.00000000000003,44.120000000000005,31.772025431187107,74.0,5.3,68.7,9.9307514,3.010966335845328,13.618055,7.434038,6.184017,10.2,4.791659420284375,16.0,5.0,11.0,3.6,1.4966629547095769,6.0,2.0,4.0,0.9251479228869564,-0.0778016376204663,0.1850295845773913,69.78818414089343,116.3136402348224,64.5643936,1,0,0,110.0,0.0,4.709530201312334,10.488088481701515,12100.0,0.11,0.0,1.0,0.0,0.0,0.0,550.0,1320.0,220.0,44.0,101.76627151756522,7102.083296000001,252.56,550.0,1.041760489637235,109.99999989,3.548387096659729,38383.50127749139,7676.700255498278,10,0.018941099811586,1.999999998,24,0.0057316292854453,4.625739614434782,11.101775074643475,1,0,0,0,1,0,0,0,0,0,1,4.0,1,1,1.0,0,1,4,4.0,0,0,1,0,1,0,3,3,5,2.691148775387731,0.9999999998116761,0.5098208666632249,2.691148775387731,1.058148775387731,10.0,30.0,0,69.78818414089343,0.014329073213613461,1,0,3,0,3
0.527_Er2Si2O7.mcif,1k,6.8529,8.9446,4.7219,90.0,101.763,90.0,283.3573350857134,0.7661494084960592,1.451301382610538,1.8942798445764883,6.839799999999999,1.7239349427013382,0.2520446420142831,8.9446,4.7219,4.2227,6.6148099027585845,0.0,0.0,0.0,0.0,0.8675929735801492,0.8158931471977146,0.6910181831711837,0.4891463159323875,6.123233995736766e-17,-0.2038638842677787,6.123233995736766e-17,0.0,11.763000000000003,0.0,11.763000000000003,11.763000000000003,30.0,0.0,0.0,93.921,5.545131378064908,0.0383253401154949,0.0202884029081182,0.0679771976425739,0.0783514847544972,0.0,5.646708769295612,6.56817657833607,12.0,2,0.0521739130434782,1,4,2.4849066497880004,0,1,0,0,0,0,0,1,0,0,0,0,1.7351859471602984,0.9782926318647752,23.52600000000001,0.0766506802309898,0.0405768058162365,8,5,3,1.6666666666666667,0.6,1.0,1.0,0.0,0,0.0,243.341,1,1,0,0.2,0.2,0.0,21.2,68.0,8.0,60.0,48.6682,59.47987197834238,167.259,15.999,151.26,2.692,0.9395828861787554,3.44,1.24,2.2,93.0,45.34313619501854,175.0,60.0,115.0,1.4432154,0.0310004185589484,1.4611135,1.3895211,0.0715923999999998,179.0,33.60952246016001,229.0,152.0,77.0,40.64000000000001,56.06694569886966,150.0,5.3,144.7,11.022709,3.2436887510385457,13.618055,6.1077,7.510355,15.5,0.8660254037844386,16.0,14.0,2.0,3.0,1.5491933384829668,6.0,2.0,4.0,0.8587778393892335,-0.1522450174682998,0.1717555678778466,56.67146701714268,94.45244502857112,48.6682,1,1,1,2.3,0.0,1.1939224684724346,1.51657508881031,5.289999999999999,0.0023,1.0,0.0,0.0,0.0,0.0,4.6,9.2,2.3,0.4599999999999999,1.9751890305952369,111.93685999999998,6.191599999999999,11.5,0.0881482822656383,0.0466633266886719,0.1563475545779201,651.7218706971407,130.34437413942814,2,0.0383253401154949,0.0202884029081182,4,0.0035291128062645,1.717555678778467,3.435111357556934,0,0,1,0,0,0,1,0,0,0,1,14.0,7,7,7.0,1,7,6,6.0,1,1,0,0,0,0,0,0,1,0.6890367580602319,1.3052284432422436,0.2520446420142831,1.8942798445764883,0.9439632419397681,3.9210000000000016,11.763000000000005,0,56.671467017142675,0.017645564031322992,0,0,0,0,0
0.528_CrSb.mcif,1k,4.103,4.103,5.463,90.0,90.0,120.0,79.64616444717902,0.9999999997562758,0.7510525350995693,0.7510525350995693,4.556333333333334,0.6411101482758033,0.1407074727050469,5.463,4.103,1.3600000000000003,4.513825283214833,1.0,0.0,0.0,0.0,1.0,0.8578298139391772,0.8578298139391772,0.7358719896829234,6.123233995736766e-17,6.123233995736766e-17,-0.4999999999999998,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,100.0,14.142135623730953,0.0237378061180382,0.999999999,0.0322580645150884,0.0322580645150884,0.999999999,4.3775938801077885,4.302507361292828,194.0,6,0.8434782608695652,1,24,5.267858159063328,0,0,0,0,0,1,0,0,0,1,1,0,6.0,4.41523193809754,180.0,0.1424268367082294,5.999999994,144,2,2,1.0,1.0,1.0,1.0,0.0,0,0.0,173.7561,1,0,1,0.5,0.0,0.5,37.5,51.0,24.0,27.0,86.87805,34.88195,121.76,51.9961,69.7639,1.855,0.1949999999999999,2.05,1.66,0.3899999999999999,142.5,2.5,145.0,140.0,5.0,0.856,0.19,1.046,0.6659999999999999,0.3800000000000001,206.0,0.0,206.0,206.0,0.0,63.0,20.0,83.0,43.0,40.0,7.6874495,0.9209395000000002,8.608389,6.76651,1.8418790000000005,10.5,4.5,15.0,6.0,9.0,4.5,0.5,5.0,4.0,1.0,2.181600347060457,0.7800587116345138,1.0908001735302286,39.82308222358951,39.82308222358951,86.87805,1,0,0,600.0,1.0,6.398594934535208,24.49489742783178,360000.0,0.6,0.0,0.0,0.0,0.0,1.0,3600.0,14400.0,600.0,300.0,1308.9602082362744,52126.83,1113.0,1200.0,14.242683670822949,599.9999994,19.35483870905307,47787.69866830741,23893.849334153707,6,0.0237378061180382,0.999999999,24,0.0125555324219435,13.089602082362743,52.358408329450974,1,0,0,0,1,0,0,0,0,0,1,1.0,1,1,1.0,0,1,4,4.0,0,0,1,1,0,0,3,3,5,1.3314647815424165,0.9999999997562758,0.14070747270504697,1.3314647815424165,0.30153521845758346,10.0,30.0,0,39.82308222358951,0.025111064843887004,1,0,3,0,3
0.529_Co4Nb2O9.mcif,1k,5.18,5.18,14.163,90.0,90.0,120.0,329.1132796503324,0.9999999998069498,0.365741721360888,0.365741721360888,8.174333333333333,4.234626810265838,0.5180394090952737,14.163,5.18,8.983,7.243329774381181,1.0,0.0,0.0,0.0,1.0,0.5355942718536114,0.5355942718536114,0.2868612240424002,6.123233995736766e-17,6.123233995736766e-17,-0.4999999999999998,0.0,0.0,30.0,30.0,30.0,0.0,0.0,1.0,100.0,14.142135623730953,0.0092535878720369,0.999999999,0.0322580645150884,0.0322580645150884,0.999999999,5.796402006549152,6.904228169937188,165.0,5,0.717391304347826,1,12,5.10594547390058,0,0,0,0,1,0,0,0,0,1,1,0,5.0,1.434306120212001,150.0,0.0462679393601849,4.999999995,60,8,3,2.6666666666666665,0.375,1.0,1.0,0.0,0,0.0,290.7677580000001,2,0,3,0.25,0.0,0.375,16.875,41.0,8.0,33.0,36.34596975,28.03890191572427,92.90637,15.999,76.90737,2.8200000000000003,0.8044874144447507,3.44,1.6,1.84,89.375,38.03267509655349,145.0,60.0,85.0,1.1934358025,0.3533327377204384,1.4611135,0.66225646,0.7988570399999999,172.25,26.654033465875298,218.00000000000003,152.0,66.00000000000003,29.3125,33.39286740832539,98.0,5.3,92.7,11.326393125,2.9762046027920963,13.618055,6.75885,6.859205,12.875,4.19635258289863,16.0,5.0,11.0,2.875,1.165922381636102,5.0,2.0,3.0,0.8834883791651535,-0.1238771404892479,0.1104360473956442,41.13915995629155,109.7044265501108,36.34596975000001,1,0,0,27.0,0.0,3.332204510175204,5.196152422706632,729.0,0.027,1.0,0.0,0.0,0.0,0.0,135.0,324.0,54.0,6.75,23.854186237459142,981.34118325,76.14000000000001,216.0,0.2498468725449986,26.999999973,0.870967741907388,8886.058550558975,1110.757318819872,10,0.0185071757440739,1.999999998,24,0.0060769349754738,4.417441895825768,10.601860549981843,1,0,0,0,1,0,0,0,0,0,1,8.0,2,2,2.0,0,2,4,4.0,0,0,1,0,1,0,3,3,5,2.7341698836420525,0.9999999998069498,0.5180394090952737,2.7341698836420525,1.1011698836420525,10.0,30.0,0,41.13915995629155,0.024307739901895265,2,0,6,0,3
0.52_KyFe2-xSe2.mcif,1k,8.7302,8.7302,14.1149,90.0,90.0,90.0,1075.786752005396,0.9999999998854552,0.6185095182666183,0.6185095182666183,10.5251,2.538371923103469,0.2411731881751523,14.1149,8.7302,5.3847000000000005,10.2464965286165,1.0,0.0,0.0,0.0,1.0,0.7642951880375093,0.7642951880375093,0.5841471344572917,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.5841471338731445,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.980807535211724,10.2464965286165,87.0,4,0.3782608695652174,1,16,4.465908118654584,0,0,0,1,0,0,0,0,1,0,0,0,4.0,2.336588537829167,0.0,2.336588535492578,0.1290322580603538,64,9,3,3.0,0.3333333333333333,0.6809999999999999,0.069,0.379577542948883,1,0.4444444444444444,521.7429,3,0,3,0.3333333333333333,0.0,0.3333333333333333,26.33333333333333,34.0,19.0,15.0,57.97143333333333,16.347259512699846,78.971,39.0983,39.8727,1.7333333333333334,0.7095695095541302,2.55,0.82,1.73,158.33333333333334,44.78342947514801,220.0,115.0,105.0,0.8910466666666667,0.8114776487508589,2.02067,0.151,1.86967,223.0,37.2111094522411,275.0,190.0,85.0,126.86666666666666,115.9307935316967,289.7,28.9,260.8,7.331833276666667,2.24586343495244,9.752368,4.34066373,5.41170427,8.333333333333334,6.128258770283412,16.0,1.0,15.0,4.0,0.0,4.0,4.0,0.0,0.4849872886307703,-0.7236325973968368,0.05388747651453,119.5318613339329,358.59558400179867,57.97143333333333,1,0,0,560.0,0.0,6.329720905522696,23.664319132398465,313600.0,0.56,0.0,0.0,0.0,1.0,0.0,2240.0,8960.0,1680.0,186.66666666666663,271.5928816332314,32464.002666666664,970.6666666666669,5040.0,327.1223949689609,18.06451612844953,559.99999944,602440.5811230218,66937.84234700243,12,1.7524414016194336,0.0967741935452653,48,0.0027886567615818,1.9399491545230811,7.759796618092325,1,0,0,0,1,0,0,0,0,0,1,2.0,1,1,1.0,0,1,4,4.0,0,0,0,0,0,0,1,1,1,1.6167899931712,0.9999999998854551,0.24117318817515232,1.6167899931712,0.016210006828800028,0.0,0.0,1,119.5318613339329,0.008365970284745483,0,0,1,0,1
0.530_SrCuTe2O6.mcif,1k,12.4373,12.4373,12.4373,90.0,90.0,90.0,1923.881551883117,0.9999999999195966,0.9999999999195966,0.9999999999195966,12.4373,0.0,0.0,12.4373,12.4373,0.0,12.4373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.999999999,0.0322580645150884,0.999999999,0.999999999,0.999999999,7.56210006586023,12.4373,213.0,7,0.9260869565217392,0,48,5.3612921657094255,0,0,0,0,0,0,1,0,0,1,0,1,7.0,7.0,0.0,6.999999992999999,0.2258064516056191,336,7,4,1.75,0.5714285714285714,1.0,1.0,0.0,0,0.0,414.3830000000001,0,0,1,0.0,0.0,0.1428571428571428,25.857142857142858,52.0,8.0,44.0,59.19757142857144,41.25152755217381,127.6,15.999,111.601,2.317142857142857,1.051647880854672,3.44,0.95,2.49,122.14285714285714,58.78879526729215,200.0,60.0,140.0,1.0978880714285713,0.6950062348463104,1.970876,0.048,1.922876,193.7142857142857,40.51354019060184,249.00000000000003,152.0,97.00000000000004,70.68571428571428,81.49575674442774,197.2,5.3,191.9,9.854298271428572,3.4297131000486467,13.618055,5.69486745,7.92318755,11.285714285714286,6.111214181773554,16.0,2.0,14.0,3.571428571428572,1.3997084244475304,5.0,2.0,3.0,0.2153890397225324,-1.5353093989224529,0.0307698628175046,274.84022169758816,480.97038797077926,59.19757142857144,0,0,0,4.5,0.0,1.7047480922384253,2.1213203435596424,20.25,0.0045,1.0,0.0,0.0,0.0,0.0,31.5,216.0,0.0,0.0,0.969250678751396,266.38907142857147,10.427142857142858,31.5,4.4999999955,0.145161290317898,4.4999999955,8657.466983474027,1236.7809976391468,0,0.0,0.0,0,0.0,1.5077232780577272,10.338673906681558,1,0,0,0,1,0,0,0,0,0,1,1.0,1,1,1.0,0,1,4,4.0,0,0,0,0,0,0,4,3,3,0.9999999999195966,0.9999999999195966,0.0,0.9999999999195966,0.6330000000804034,0.0,0.0,1,274.84022169758816,0.0036384776355635412,0,0,3,0,3
0.531_Sr0.7Tb0.3CoO2.9.mcif,1k,7.6228,7.6228,15.2972,90.0,90.0,90.0,888.875621728448,0.9999999998688146,0.4983134168018778,0.4983134168018778,10.180933333333334,3.6177468543586935,0.3553453043601124,15.2972,7.6228,7.6744,9.614949298753611,1.0,0.0,0.0,0.0,1.0,0.6651657940809265,0.6651657940809265,0.4424455336153094,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.4424455331728639,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.78995731765887,9.614949298753611,139.0,4,0.6043478260869565,1,16,4.934473933130692,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.769782134461238,0.0,1.7697821326914556,0.1290322580603538,64,10,4,2.5,0.4,0.873,0.1,0.2703834314450499,1,0.3,674.953088,4,2,2,0.4,0.2,0.2,29.2,65.0,8.0,57.0,67.4953088,53.18177334318093,158.92535,15.999,142.92635,2.4275,1.0645509616735125,3.44,0.95,2.49,126.0,57.7408001330082,200.0,60.0,140.0,0.959496692,0.5412297901596913,1.4611135,0.048,1.4131135,197.2,40.14673087562673,249.00000000000003,152.0,97.00000000000004,86.55999999999999,81.73842670372363,197.2,5.3,191.9,9.33515749,3.580586585566784,13.618055,5.69486745,7.92318755,10.75,5.80409338312195,16.0,2.0,14.0,3.8,1.6,6.0,2.0,4.0,0.7593335574751521,-0.2753141284607852,0.0759333557475152,88.8875621728448,222.218905432112,67.4953088,1,1,1,300.0,0.0,5.707110264748875,17.320508075688775,90000.0,0.3,0.0,0.0,0.0,1.0,0.0,1200.0,4800.0,1200.0,120.0,227.8000672425456,20248.592640000003,728.2500000000001,3000.0,132.73365995185918,9.677419354526537,299.9999997,266662.6865185344,26666.26865185344,16,1.7697821326914556,0.1290322580603538,64,0.0045000671660022,3.0373342299006083,12.149336919602431,1,0,1,0,1,0,1,0,1,0,2,3.8,8,6,4.0,1,16,6,5.0,1,1,0,0,0,0,2,1,2,2.0067691659223947,0.9999999998688146,0.35534530436011247,2.0067691659223947,0.37376916592239473,0.0,0.0,1,88.8875621728448,0.011250167915005554,0,0,6,1,2
0.532_Sr0.7Ho0.3CoO2.7.mcif,1k,7.6076,7.6076,15.2505,90.0,90.0,90.0,882.63149862888,0.9999999998685524,0.4988426608636541,0.4988426608636541,10.155233333333332,3.602897611953777,0.3547823563810115,15.2505,7.6076,7.642900000000001,9.59238218958741,1.0,0.0,0.0,0.0,1.0,0.6656371264599579,0.6656371264599579,0.4430727841218699,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.4430727836787971,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.782907784651926,9.59238218958741,139.0,4,0.6043478260869565,1,16,4.934473933130692,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.7722911364874798,0.0,1.7722911347151886,0.1290322580603538,64,10,4,2.5,0.4,0.8396000000000001,0.1,0.3014495646040976,1,0.4,686.9630480000001,4,2,2,0.4,0.2,0.2,29.6,67.0,8.0,59.0,68.69630480000001,55.26015570929569,164.93033,15.999,148.93133,2.188,1.065859277766066,3.44,0.95,2.49,126.0,57.7408001330082,200.0,60.0,140.0,0.908120865,0.5941083480272851,1.4611135,0.048,1.4131135,196.6,39.62625392337762,249.00000000000003,152.0,97.00000000000004,85.55999999999999,80.73593004356859,197.2,5.3,191.9,9.36669749,3.550437459338159,13.618055,5.69486745,7.92318755,10.75,5.80409338312195,16.0,2.0,14.0,3.8,1.6,6.0,2.0,4.0,0.7783124090485778,-0.2506272813579802,0.0778312409048577,88.263149862888,220.65787465722,68.69630480000001,1,1,1,300.0,0.0,5.707110264748875,17.320508075688775,90000.0,0.3,0.0,0.0,0.0,1.0,0.0,1200.0,4800.0,1200.0,120.0,233.49372271457327,20608.891440000003,656.4000000000001,3000.0,132.92183510363915,9.677419354526537,299.9999997,264789.449588664,26478.9449588664,16,1.7722911347151886,0.1290322580603538,64,0.0045319026187188,3.113249636194311,12.452998544777245,1,0,1,0,1,0,1,0,1,0,2,4.1,9,7,4.5,1,18,6,5.0,1,1,0,0,0,0,2,1,2,2.004640096481855,0.9999999998685525,0.3547823563810115,2.004640096481855,0.37164009648185514,0.0,0.0,1,88.263149862888,0.011329756546797227,0,0,7,1,2
0.533_Sr0.7Er0.3CoO2.8.mcif,1k,7.6072,7.6072,15.2163,90.0,90.0,90.0,880.5595486849919,0.9999999998685456,0.4999375669183745,0.4999375669183745,10.143566666666668,3.58696413915104,0.3536196149412356,15.2163,7.6072,7.609100000000001,9.58487036915234,1.0,0.0,0.0,0.0,1.0,0.6666111683279685,0.6666111683279685,0.4443704497395792,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.4443704492952087,0.0322580645150884,0.999999999,0.999999999,0.999999999,6.780557556183198,9.58487036915234,139.0,4,0.6043478260869565,1,16,4.934473933130692,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.7774817989583167,0.0,1.7774817971808348,0.1290322580603538,64,10,4,2.5,0.4,0.8568,0.1,0.2722163845179052,1,0.4,691.620388,4,2,2,0.4,0.2,0.2,29.8,68.0,8.0,60.0,69.1620388,56.0730894158296,167.259,15.999,151.26,2.1900000000000004,1.0640676670212283,3.44,0.95,2.49,126.0,57.7408001330082,200.0,60.0,140.0,0.908120865,0.5941083480272851,1.4611135,0.048,1.4131135,196.4,39.45934616792327,249.00000000000003,152.0,97.00000000000004,82.55999999999999,77.95928681048845,197.2,5.3,191.9,9.38393749,3.5343249162487025,13.618055,5.69486745,7.92318755,10.75,5.80409338312195,16.0,2.0,14.0,3.8,1.6,6.0,2.0,4.0,0.7854328410075736,-0.2415203233406728,0.0785432841007573,88.05595486849919,220.139887171248,69.1620388,1,1,1,290.0,0.0,5.673323267171493,17.029386365926403,84100.0,0.29,0.0,0.0,1.0,0.0,0.0,1160.0,4640.0,1160.0,116.0,227.77552389219636,20056.991252,635.1000000000001,2900.0,128.86743029561052,9.354838709375649,289.99999971,255362.26911864764,25536.226911864764,16,1.7774817971808348,0.1290322580603538,64,0.0045425661512313,3.1417313640302944,12.566925456121178,1,0,1,0,1,0,1,0,1,0,2,4.1,9,7,4.5,1,18,6,5.0,1,1,0,0,0,0,2,1,2,2.0002497631191174,0.9999999998685456,0.35361961494123567,2.0002497631191174,0.3672497631191174,0.0,0.0,1,88.05595486849919,0.01135641537807838,0,0,7,1,2
0.534_Tb0.55Sr0.45MnO3.mcif,1k,5.408,7.611,5.392,90.0,90.0,90.0,221.936272896,0.7105505188923203,1.0029673588644348,1.4115356080468218,6.1370000000000005,1.0422958633068953,0.1698380093102586,7.611,5.392,2.2189999999999994,6.054469505576588,0.0,1.0,0.0,0.0,0.8307857746500664,0.9985185185186556,0.8293470737653352,0.6879889959451322,6.123233995736766e-17,6.123233995736766e-17,6.123233995736766e-17,0.0,0.0,0.0,0.0,0.0,30.0,1.0,1.0,90.0,0.0,0.6879889952571432,0.0267995411168795,0.8307857738192805,0.999999999,0.999999999,5.402390281635923,6.054469505576588,62.0,3,0.2695652173913043,1,8,4.127134385045092,0,0,1,0,0,0,0,0,1,0,0,0,2.4923573239501997,2.0639669878353963,0.0,2.0639669857714296,0.0803986233506387,24,5,4,1.25,0.8,0.8,0.45,0.2469817807045694,1,0.4,333.4813940000001,2,1,1,0.4,0.2,0.2,28.8,65.0,8.0,57.0,66.69627880000002,53.3342065176408,158.92535,15.999,142.92635,2.345,1.115358686701278,3.44,0.95,2.49,127.0,57.93099343184095,200.0,60.0,140.0,1.03380675,0.581852372681905,1.4611135,0.048,1.4131135,198.2,40.26611478650505,249.00000000000003,152.0,97.00000000000004,89.16,80.89560185819745,197.2,5.3,191.9,9.24576309,3.621125655995157,13.618055,5.69486745,7.92318755,10.25,6.015604707757983,16.0,2.0,14.0,3.8,1.6,6.0,2.0,4.0,1.502599776271229,0.4071967920584818,0.3005199552542458,44.3872545792,55.484068224000005,66.69627880000002,1,1,1,8.0,0.0,2.19722457733622,2.8284271247461903,64.0,0.008,1.0,0.0,0.0,0.0,0.0,24.0,64.0,16.0,3.2,12.020798210169833,533.5702304000001,18.76,40.0,5.5039119620571455,0.2143963289350366,6.646286190554244,1775.4901831680002,355.09803663360003,6,1.3759779905142864,0.0535990822337591,16,0.0090115958689511,4.507799328813688,12.020798210169833,1,0,1,0,1,0,1,0,1,0,2,4.300000000000001,7,6,3.5,1,14,6,5.0,1,1,0,0,0,0,1,0,1,0.997041419933979,1.4073594671953846,0.16983800931025864,1.4115356080468218,0.635958580066021,0.0,0.0,1,44.3872545792,0.022528989672377778,0,0,0,0,0
